NTN,NAME,S.T.Reg. No,Address,Customer_Receipt_NO,Customer_NTN,Customer_NAME,Customer_S.T.Reg. No,Customer_Phone Number,Customer_Address,Business Name,Product 1,Product 2,Product 3,Product 4,Date,Quantity_Product_1,Quantity_Product_2,Quantity_Product_3,Quantity_Product_4,Rate_Product_1,Rate_Product_2,Rate_Product_3,Rate_Product_4,Tax_Product_1,Tax_Product_2,Tax_Product_3,Tax_Product_4,Product_1_Price_with_Tax,Product_2_Price_with_Tax,Product_3_Price_with_Tax,Product_4_Price_with_Tax,Amount Excluding Taxes_Product_1,Sales Tax @ 18%_Product_1,Amount Including Taxes_Product_1,Amount Excluding Taxes_Product_2,Sales Tax @ 18%_Product_2,Amount Including Taxes_Product_2,Amount Excluding Taxes_Product_3,Sales Tax @ 18%_Product_3,Amount Including Taxes_Product_3,Amount Excluding Taxes_Product_4,Sales Tax @ 18%_Product_4,Amount Including Taxes_Product_4,Total Amount Excluding Taxes,Total Sales Tax @ 18%,Total Amount Including Taxes
3.65021E+12,RANA ALI JAVED,10078-77-18808-413-23,Prop. Mohammad Ovais A-10 City Cottages Block-4,1121278,0704137-3,AHMAD ALI KHAN,1706-77-8761-413-23,049-34540068-70,170 Sobia Jamshaid House 274 Lane 11 R. A Bazar,AL MAJEED MILK COLLECTION CENTER AND AL MAJEED ICE FACTORY,Creamy Cools,Frost Flair,Ice & Dairy Delights,Milk Blend Hub,06-02-2020,86,20,85,56,80,85,88,66,0.132826697,0.064751368,0.066423894,0.056435427,91,91,94,70,6880,1238.4,8118.4,1700,306,2006,7480,1346.4,8826.4,3696,665.28,4361.28,19756,3556.08,23312.08
3.65029E+12,MUHAMMAD ASSAM,10078-77-18808-413-23,Proprieter Anwar Dyes & Chemical 450 Ravi Block,1002472,0704153-5,SADAF YOUSAF,1707-77-8761-413-23,051- 3590541-6,1461 Kaleem Ullah Home-177 Sector Bii Town Shop,Al Majeed Plastic,Secure Seal Wrap,FlexiGuard Films,Eco Mold Molds,Impact Resistant Clips,02-06-2018,39,69,9,93,29,74,36,23,0.188126645,0.061026853,0.154020531,0.181337632,34,79,42,27,1131,203.58,1334.58,5106,919.08,6025.08,324,58.32,382.32,2139,385.02,2524.02,8700,1566,10266
4.21019E+12,SYED FAIZAN ALI,10078-77-18808-413-23,Provincial Quality Control Board R-Ii/492 Punja,982122,0704154-3,ZUBAIR SAEED,1708-77-8761-413-23,"051-3412264  ,   0334-5355397",1510 Zakia Aslam 226-E Bi Bazar Saddar Al Kurti,"AL MAJEED WEAVING FACTORY,MIAN DAIRY FARM,PARIS CNG",SilkThreads Paris,CowCraft Threads,MilkWeave Textiles,ParisKnit Farms,02-12-2020,81,52,41,98,73,62,73,90,0.157076512,0.072720466,0.159612285,0.054091743,84,67,85,95,5913,1064.34,6977.34,3224,580.32,3804.32,2993,538.74,3531.74,8820,1587.6,10407.6,20950,3771,24721
4.2201E+12,AZEEM UL HASSAN OMAIR,10078-77-8761-10460-23,Punjab Board Of Technical Education Street 21a.,981311,0704157-8,MAJID HUSSAIN,1709-77-8761-413-23,051-359 060,1549 Faheem Ahmed Khan 88-Khushua Gar-4 Block-N,AL MAJID ASSENCE MART,Swift Docs,Legacy Pages,Paper Pixels,Frame & Fold,07-12-2022,6,97,44,2,44,46,91,80,0.175063519,0.101407994,0.199463473,0.050733551,52,51,109,84,264,47.52,311.52,4462,803.16,5265.16,4004,720.72,4724.72,160,28.8,188.8,8890,1600.2,10490.2
4.2201E+12,IMRAN ALI,10078-77-8761-10460-23,R-51 Near Kda Flat Place View Gulistan-E-Jauhar,1057115,0704160-8,ANJUM ZAHOOR ZAHOOR AHMED,1710-77-8761-413-23,052 3255151,Sakhawat Essence Mart 26 Opposite Custom House.,AL MAJID BUILDERS,Forge Craft,Skyline Shores,Horizon Homes,Concrete Canvas,31-03-2022,18,15,18,30,57,67,15,64,0.124845036,0.07545018,0.180469764,0.196710715,64,72,18,77,1026,184.68,1210.68,1005,180.9,1185.9,270,48.6,318.6,1920,345.6,2265.6,4221,759.78,4980.78
4.22012E+12,ABDUL HAQUE GUDDO,10078-77-8761-10460-23,Registration Directorate 34-E Umer Sharif Plaza,1112131,0704163-2,MUHAMMAD ASIF NISAR,1711-77-8761-413-23,053-3643331,General Manager Avari Tower 87 Shahrah-E-E-Azam,AL MAJID CO,SwiftAuth Keys,SecureLock Codes,IdentityGuard Protections,CrediSecure Tokens,14-09-2020,36,78,98,73,48,81,23,84,0.099666369,0.197392641,0.070465203,0.103447276,53,97,25,93,1728,311.04,2039.04,6318,1137.24,7455.24,2254,405.72,2659.72,6132,1103.76,7235.76,16432,2957.76,19389.76
4.22014E+12,ABDUL HANNAN,10078-77-8761-413-10070,Sakhawat Essence Mart 26 Opposite Custom House.,989215,0705501-3,GHULAM QADIR,1712-77-8761-413-23,"053-3700129  ,   0332-4885888",Proprieter Anwar Dyes & Chemical 450 Ravi Block,AL MAJID PACKAGES,Swift Mailings,Vital Docs Plus,Elegant Binding,Secure Delivery Boxes,21-06-2021,44,31,96,88,48,36,17,18,0.099978996,0.158766076,0.134936289,0.055629672,53,42,19,19,2112,380.16,2492.16,1116,200.88,1316.88,1632,293.76,1925.76,1584,285.12,1869.12,6444,1159.92,7603.92
4.22015E+12,Muhammad Umair,10078-77-8761-413-10070,Security G-Security House 18 Survey A/37/335 04,1033461,0705604-4,MUHAMMAD ZAIN AKBAR,1713-77-8761-413-23,"055-3205822  ,   0300-6488837",Marketing Manager Huwaii 9th Floor City Tower 2,Al Majid Randhawa Autos and Sabri Oil Traders,Ripple Wheels,Oil & Drive,Majid Motors Hub,Sabri Fuel Flow,17-04-2023,1,66,81,92,56,75,79,99,0.059986375,0.114394794,0.114794886,0.152731833,59,84,88,114,56,10.08,66.08,4950,891,5841,6399,1151.82,7550.82,9108,1639.44,10747.44,20513,3692.34,24205.34
4.22019E+12,HAMMAD AHMED KHAN,10078-77-8761-413-10070,Syed Mazhar Abbas Ziadi H C-739 Hala Rukh Cantt,959883,0705605-2,MUHAMMAD ADEEB,1714-77-8761-413-23,"055-3254040  ,   0301-6632007",Dai-Aawaz Office 3rd Floor 56-G Beverly Center.,AL MAKA COOLING SERVICE,Aqua Refill,Cool Zone Proficiency,TempTangle Solutions,Breeze Efficiency Suite,26-08-2019,38,42,12,98,98,84,31,76,0.116005172,0.063481726,0.173335594,0.12339561,109,89,36,85,3724,670.32,4394.32,3528,635.04,4163.04,372,66.96,438.96,7448,1340.64,8788.64,15072,2712.96,17784.96
4.2202E+12,MUHAMMAD JAVED,10078-77-8761-413-23,Ti (M) Office Commanding 34 Ta Wing Paf Rafiqui,982952,0707186-2,SADIA TARIQ,1715-77-8761-413-23,055-3732713,Hdip Cng Station Office Sarib Road Bank Colony.,AL MAKA MEDICAL STORE,Health Essentials Hub,VitalCare Kits,MedSync Hub,Wellness Wholesale,22-06-2020,94,67,30,20,98,65,45,58,0.154041043,0.123214215,0.067039521,0.158495112,113,73,48,67,9212,1658.16,10870.16,4355,783.9,5138.9,1350,243,1593,1160,208.8,1368.8,16077,2893.86,18970.86
4.2301E+12,HAFIZ MUHAMMAD ABDULLAH WAHIDI,10078-77-8761-413-23,1136 Umar Rehman 378-I Aabpara Scheme Canal Bank,1040762,0707191-7,CH TALAT MAHMOOD,1716-77-8761-413-23,"055-4223935  ,   0300-8641330",M/S Jamia Lubricant Industrie F-534/A S. I. T. E,AL MAKA MOTORS AND COMMISSION AGENT,GearWhiz Solutions,AutoSync Hub,MotorMint Records,CommSync Agents,12-05-2020,67,3,60,31,89,54,65,38,0.178882224,0.117033367,0.081405958,0.190948199,105,60,70,45,5963,1073.34,7036.34,162,29.16,191.16,3900,702,4602,1178,212.04,1390.04,11203,2016.54,13219.54
4.23011E+12,MUHAMMAD SOHAIL KHAIMANI,10078-77-8761-413-23,1803 Iak Securities (Private.) Limited 17/3 E-Ii,1044754,0707195-2,SAUD AZIZ,1717-77-8761-413-23,055-427050,Lmi Nc 340 Deh Joreji Main Wireless Gate Karachi,Al Maka Traders,Silk Emboss,Golden Script,Heritage Seal,Velvet Ink,23-09-2021,97,65,71,51,26,79,49,28,0.1564486,0.053060953,0.10236873,0.073897607,30,83,54,30,2522,453.96,2975.96,5135,924.3,6059.3,3479,626.22,4105.22,1428,257.04,1685.04,12564,2261.52,14825.52
4.23011E+12,MUHAMMAD SAEED SIDDIQUI,10078-77-8761-413-23,1-Siddiq Center Akbar Road Chowk Shahidan Multan,944527,0707198-5,MUHAMMAD AJMAL,1718-77-8761-413-23,"055-4272484  ,   0301-8425560",Shop 8 Office 106 & 107 Hashmi Electronic Center,AL MAKAA ESTATE AGENCY AND DEVELOPERS,Estates Bloom,Pristine Heights,Green Haven Estates,Horizon Developments,22-12-2021,22,80,2,98,21,66,78,22,0.122976897,0.174048432,0.171380462,0.173219505,24,77,91,26,462,83.16,545.16,5280,950.4,6230.4,156,28.08,184.08,2156,388.08,2544.08,8054,1449.72,9503.72
4.23013E+12,MOHAMMAD FAROOQ,10079-10125-8761-413-23,1st Floor Room 3 Gulshan Terrace M A Jinnah Road,1110011,0707199-6,MUHAMMAD TAHIR,1719-77-8761-413-23,056-3700069-35491,556 Xax Jalali Colony Sadiquia Road Iqbal Street,AL MAKAH CORPORATION,Coastal Crafts Revive,Urban Garden Sync,Solar Tech Innovate,Skyline View Prep,05-11-2021,35,31,4,58,57,15,16,25,0.109052768,0.183679302,0.179269845,0.131090123,63,18,19,28,1995,359.1,2354.1,465,83.7,548.7,64,11.52,75.52,1450,261,1711,3974,715.32,4689.32
4.23013E+12,MUHAMMAD ALTAF,10079-10125-8761-413-23,252 Khurram Mazhar Karim 1st Floor 64-Xx-E-Iqbal,919569,0707205-3,MUHAMMAD TARIQ JAVEED,1720-77-8761-413-23,"057-2611776  ,   0657-2610888  ,   0300-8522322  ,   057-2541246",Ijaz Mansion (Gar. Floor) Street Number 4 Lane 5,"Al Makah Ice Factory,SHAHID BRICKS",Frost Sculpture Blocks,Ice Sculpture Tools,Snow Fortress Sets,Glacier Craft Kits,14-06-2022,81,9,7,15,40,64,94,34,0.150273768,0.134299224,0.189551069,0.170071075,46,73,112,40,3240,583.2,3823.2,576,103.68,679.68,658,118.44,776.44,510,91.8,601.8,4984,897.12,5881.12
3.65024E+12,TANVEER ALI,10079-10125-8761-413-23,254 2nd Floor Panorama Centre Fatima Jinnah Road,1165179,0707236-7,ADEEL AHMAD,1721-77-8761-413-23,057-2701515,House Cb-974/8 Street Number 3 East Shabbir Line,AL MAKAH INSTALLMENT CENTER,Quick Install Deals,Monthly Install Plans,FlexiPay Solutions,InstallFlex Plans,04-07-2022,59,97,21,23,34,75,70,21,0.183122593,0.199999623,0.187418743,0.196724584,40,90,83,25,2006,361.08,2367.08,7275,1309.5,8584.5,1470,264.6,1734.6,483,86.94,569.94,11234,2022.12,13256.12
3.65021E+12,MUHAMMAD AMJAD SHAFIQUE,10079-10125-8761-413-23,286 Saqlain Torez House E-56/1 Street 2-A Walton,873430,0707243-5,MUHAMMAD YOUSIF,1722-77-8761-413-23,"057-2701802  ,   0334-5522661",Allied Services 1st Floor Hiltop Arcade Bluevard,"AL MAKAH TRADERS,AL MAKAH TRADERS AND STEEL WORKS",Steel Craftsmith,Forge Forge,Metal Mastery,Iron Inkpress,25-10-2018,85,40,9,63,97,98,88,57,0.18267347,0.10184235,0.06522216,0.06380586,115,108,94,61,8245,1484.1,9729.1,3920,705.6,4625.6,792,142.56,934.56,3591,646.38,4237.38,16548,2978.64,19526.64
4.23011E+12,MUHAMMAD SHAHZAD,10079-77-18809-413-23,2nd Floor F. H. Rehman Market Batkhela District.,1165623,0707249-2,NABEELA HASSAN DOGAR,1723-77-8761-413-23,05827-432803,Initiator Team House 565/C Main Allahbad Road 3.,"AL MAKAH VETERNARY STORE,NEW ZEESHAN KITAB GHAR STATIONERIES",PetPrint Labels,VetBind Papers,AlMakah Inkjet,Zeeshan Script Art,11-11-2021,49,77,40,31,89,38,12,24,0.19683987,0.198610703,0.078076153,0.179411718,107,46,13,28,4361,784.98,5145.98,2926,526.68,3452.68,480,86.4,566.4,744,133.92,877.92,8511,1531.98,10042.98
4.23014E+12,AMIR ABBAS,10079-77-18809-413-23,401 Trade Centre 8-47 Block 13/A Gulshan-E-Iqbal,1075108,0707264-8,ABDULLAH ZAHID MALIK,1724-77-8761-413-23,05827-451501-3,Initiator Team House B-Iii/1000 Mohallah Nawaban,"AL MAKAHA COMMISSION SHOP,GHARIB NAWAZ ICE FACTORY",IceCube Hub,Frosty Credits,Chill Bills,Frozen Finances,09-02-2023,75,96,94,57,95,54,70,100,0.174967041,0.056427087,0.184368155,0.087037518,112,57,83,109,7125,1282.5,8407.5,5184,933.12,6117.12,6580,1184.4,7764.4,5700,1026,6726,24589,4426.02,29015.02
3.66028E+12,MUHAMMAD ASHGAR NAEEM,10079-77-18809-413-23,405 4th Floor Beaumont Plaza Civil Line Quarter.,937788,0707270-5,ASIF ALI,1725-77-8761-413-23,058610-32803- 32804,Sui (M) Sector Commander Headquarters Censec Paf,AL MAKAHA KRIANA STORE,Alchemy Wonders,Quantum Quips,Mind Spark Deals,Genesis Growth Gear,14-11-2018,78,99,82,24,93,99,67,30,0.179461312,0.196732812,0.098047358,0.136096057,110,118,74,34,7254,1305.72,8559.72,9801,1764.18,11565.18,5494,988.92,6482.92,720,129.6,849.6,23269,4188.42,27457.42
4.23011E+12,KHOZEMA,10079-77-18809-413-23,46 Al Riaz Society Shabbirabad Ameer Khusro Road,877081,0708010-7,ASAD ABBAS,1726-77-8761-413-23,058610-32803- 32804,Bilal Shopping Complex Upper Adda (Azad Kashmir),AL MAKHA MOBILE SHOP,Snap Deals,Mobile Magic,Quick Pick,Smart Swaps,08-07-2018,96,46,12,33,40,28,13,40,0.166979984,0.096669416,0.138545683,0.164450904,47,31,15,47,3840,691.2,4531.2,1288,231.84,1519.84,156,28.08,184.08,1320,237.6,1557.6,6604,1188.72,7792.72
3.7405E+12,MUHAMMAD ASHIQ HUSSAIN,10079-77-8761-10461-23,556 Xax Jalali Colony Sadiquia Road Iqbal Street,1117780,0708772-1,RANA ASEEF,1727-77-8761-413-23,058610-32803- 32804,Provincial Quality Control Board R-Ii/492 Punjab,AL MAKHA TRADERS,Silk Traders Wrap,Spice Spice Exchange,Heritage Handbags Hub,Gold & Silver Exchange,07-06-2019,83,82,42,84,72,35,75,26,0.192930268,0.193520539,0.184550222,0.153002498,86,42,89,30,5976,1075.68,7051.68,2870,516.6,3386.6,3150,567,3717,2184,393.12,2577.12,14180,2552.4,16732.4
4.23011E+12,ABDUL HAMEED,10079-77-8761-10461-23,61. 1st Floor Cochin Wala Market Luxmidas Street,1070509,0708775-6,AMJAD HUSSAIN,1728-77-8761-413-23,"061 6784900  ,   03312870582",Parco Sales Office 47-Ground Floor Near Mcb Bank,"AL MAKHA TRADERS,HAQ BAHOO PRINTER",PrintMakers Hub,SwiftPrint Solutions,InkNest Creations,BoldText Agency,26-07-2022,62,24,52,86,78,60,39,39,0.093853691,0.175281628,0.096758681,0.094824351,85,71,43,43,4836,870.48,5706.48,1440,259.2,1699.2,2028,365.04,2393.04,3354,603.72,3957.72,11658,2098.44,13756.44
4.23014E+12,AMIR HAROON,10079-77-8761-10461-23,612 Humayoun Haroon Mirza House 304 Mehran Block,1039243,0708778-7,MUHAMMAD BILAL AHMAD,1729-77-8761-413-23,061-4556508 061-6353025,Branch Office 213-214 Burhani Chambers 2nd Floor,AL MAKKA ARA MACHINE AND CRATE COMMISSION DEALER,CrateCraft Hub,MachinaWare Suite,ArkStores Solutions,QurbanQuip Supply,22-06-2019,21,42,36,61,96,93,100,48,0.185567265,0.122134036,0.13581776,0.109925518,114,104,114,53,2016,362.88,2378.88,3906,703.08,4609.08,3600,648,4248,2928,527.04,3455.04,12450,2241,14691
3.7405E+12,AFTAB MEHMOOD SABIR,10079-77-8761-413-10071,651 Majid Naeem L-31 Univ. Of Engg. & Technology,1129628,0708779-9,Muhammad Irfan Jamil,1730-77-8761-413-23,061-6221027,1-Siddiq Center Akbar Road Chowk Shahidan Multan,AL MAKKA ARKI PRESS AND COMPANY,Ink Echo,Archival Folders,Pixel Prints,Quill Notes,08-11-2020,33,66,57,48,89,92,55,20,0.17264051,0.129889781,0.188427846,0.194310092,104,104,65,24,2937,528.66,3465.66,6072,1092.96,7164.96,3135,564.3,3699.3,960,172.8,1132.8,13104,2358.72,15462.72
4.21019E+12,MUHAMMAD HARIS,10079-77-8761-413-10071,A-79 Journalist Society Block 4a Gulshan-E-Iqbal,1004308,0708782-9,MUHAMMAD ASIM ZAHOOR,1731-77-8761-413-23,061-6221027,The Secretary Point Installation Division Hq Isi,AL MAKKA AUTOS,Spark Max,Gear Whisper,Turbo Boost Pro,Swift Shift,14-06-2018,57,4,47,1,19,86,76,53,0.162047188,0.138962836,0.06785987,0.115077207,22,98,81,59,1083,194.94,1277.94,344,61.92,405.92,3572,642.96,4214.96,53,9.54,62.54,5052,909.36,5961.36
4.22014E+12,AMJAD KHAN,10079-77-8761-413-10071,Address : House-B-23 Near Dho Suhail Town Colony,1076596,0708783-7,MUHAMMAD QAMAR FARID,1732-77-8761-413-23,"0623-2250975  ,   ",Ground Floor K. J. Arcade 138 17th East Street D,"AL MAKKA BATTERY SOLAR SYSTEM,AL MAKKA BATTERY SOLAR SYSTEM",SolarNest Pro,SunFlow PowerPack,EcoSun Lite,Solaraise Core,12-09-2023,22,5,16,40,65,38,83,48,0.098000349,0.098134696,0.142572252,0.131254565,71,42,95,54,1430,257.4,1687.4,190,34.2,224.2,1328,239.04,1567.04,1920,345.6,2265.6,4868,876.24,5744.24
4.22018E+12,BABER SALEEM,10079-77-8761-413-23,Al-Hamad Flour Mills (Private) Limited Gmw Plaza,1130031,0708829-9,TASNEEM AKHTAR,1733-77-8761-413-23,063-2272488,A-79 Journalist Society Block 4a Gulshan-E-Iqbal,AL MAKKA BELLING PRESS,Quran Binding,Faithful Pages,Sacred Scrolls,Alhamdu Press,31-01-2023,50,10,79,89,67,89,97,92,0.113290405,0.13098643,0.060933879,0.113628558,75,101,103,102,3350,603,3953,890,160.2,1050.2,7663,1379.34,9042.34,8188,1473.84,9661.84,20091,3616.38,23707.38
4.23014E+12,RIZWAN,10079-77-8761-413-23,Allied Services 1st Floor Hiltop Arcade Bluevard,953004,0708848-5,ABDUL RAUF,1734-77-8761-413-23,"068-570228  ,   0300-8672967  ,   0300-8912646  ,   068-570228  ,   0300-8672967  ,   0300-8912646",46 Al Riaz Society Shabbirabad Ameer Khusro Road,AL MAKKA BUILDING MATERIAL STORE,Stone Core Solutions,Brick & Beam Produce,Metal Master Craft,Concrete Craft Gear,06-04-2019,46,2,60,32,72,38,91,81,0.089404233,0.175907464,0.184350691,0.1589513,78,45,108,94,3312,596.16,3908.16,76,13.68,89.68,5460,982.8,6442.8,2592,466.56,3058.56,11440,2059.2,13499.2
4.22013E+12,Abdul Habib,10079-77-8761-413-23,Analyst Human Resources The Agha Khan University,1078865,0708850-7,SYED ZOHAIR HUSSAIN SHAH,1735-77-8761-413-23,068-5709467 03017664607,Office 105 1st Floor Main Nursary Sarah-E-Faisal,AL MAKKA ELECTRIC STORE,PowerPulse Kits,GridGuard Solutions,WiredWave Tech,LightningSafe Tools,09-10-2022,63,27,73,23,69,53,17,68,0.065607286,0.169100793,0.124472291,0.182667608,74,62,19,80,4347,782.46,5129.46,1431,257.58,1688.58,1241,223.38,1464.38,1564,281.52,1845.52,8583,1544.94,10127.94
4.22019E+12,MUHAMMAD RAHEEL ABBASI,10079-77-8761-413-23,B-34 Opposite Sindbad. Attention : Adnan Hashmat,939252,0708896-5,MUHAMMAD ATIF FAROOQ,1736-77-8761-413-23,068-5955844,H 491-A-116-1 Street 12 C Road Behar Lyari Sindh,AL MAKKA ELECTRONICS,Circuit Spark,Tech Tracing,Signal Sync,Nano Fix Pro,02-01-2018,53,5,52,13,51,64,86,25,0.079914061,0.127056269,0.059823793,0.163253776,55,72,91,29,2703,486.54,3189.54,320,57.6,377.6,4472,804.96,5276.96,325,58.5,383.5,7820,1407.6,9227.6
4.2102E+12,ABDUL HADI,10080-10126-8761-413-23,Banglow Al 13/16 Block 13/A Gulshan-E-Iqbal Strn,1047173,0708968-6,MUHAMMAD ZAHID,1737-77-8761-413-23,07156-32330,H A-287 Jahangir Road 1 Near Jahangir Road Sindh,AL MAKKA FOUNDRY,Steel Scribes,Alchemist Ink,Quran Carvings,Henna Art Canvas,20-10-2020,52,17,92,30,100,97,32,49,0.065600353,0.07543788,0.107100773,0.079414939,107,104,35,53,5200,936,6136,1649,296.82,1945.82,2944,529.92,3473.92,1470,264.6,1734.6,11263,2027.34,13290.34
4.22014E+12,MUHAMMAD SALMAN AKHTER,10080-10126-8761-413-23,Bank Square Branch Al-Khush Building Bank Square,1058106,0709000-5,MIAN MUHAMMAD ABID,1738-77-8761-413-23,0723-652301-16,Plot 25/E Office 8 4th Floor Khayaban-E-Jami Ext,AL MAKKA GENERAL ORDER SUPPLIER,Gear Essentials,AlMakkaProduce,SupplyStream,StapleSolutions,01-06-2021,86,3,89,59,20,21,79,73,0.192441061,0.132848264,0.108775192,0.122977996,24,24,88,82,1720,309.6,2029.6,63,11.34,74.34,7031,1265.58,8296.58,4307,775.26,5082.26,13121,2361.78,15482.78
4.23011E+12,JAVED AKHTAR,10080-10126-8761-413-23,Bilal Shopping Complex Upper Adda (Azad Kashmir),1008955,0709045-5,MUHAMMAD KHALIL ANWAR,1739-77-8761-413-23,0723-661490,Security Guard-Security House 684 Noorani Colony,Al Makka General Store,Green Groves Market,FreshFinder Pro,Al Makka Essentials,Community Hub Cart,31-05-2018,22,13,51,49,38,75,21,83,0.067260097,0.170339527,0.149414442,0.157573538,41,88,24,96,836,150.48,986.48,975,175.5,1150.5,1071,192.78,1263.78,4067,732.06,4799.06,6949,1250.82,8199.82
4.23011E+12,ABDUL HASEEB ADMANI,10080-10126-8761-413-23,Blue Horizon School-Karachi D-47 Street Number 1,1116887,0709097-8,AHSAN ALI KHAN,1740-77-8761-413-23,"081 - 2821664  ,   2821229",Parsa Tower 6th Floor Office 601 Shahrah-E-Fais.,AL MAKKA HOME DECORATION,Zen Walls,Heritage Tiles,Moonlit Mirrors,Earthy Frames,10-11-2018,74,70,87,67,77,17,52,17,0.050132379,0.169939046,0.052773748,0.163449281,81,20,55,20,5698,1025.64,6723.64,1190,214.2,1404.2,4524,814.32,5338.32,1139,205.02,1344.02,12551,2259.18,14810.18
4.21019E+12,BILAL,10080-77-18810-413-23,Branch Office 213-214 Burhani Chambers 2nd Floor,985936,0709098-6,MUHAMMAD RAMEEZ ZAFAR,1741-77-8761-413-23,091-2214377,Popular Chemical Works (Private.) Limited 9 K. M,AL MAKKA MARBLE INDUSTRY,Marble Revive,Stone Craft Essentials,Marble Luster Pro,Granite Glamour Blend,28-12-2018,21,46,61,80,33,16,35,58,0.119234889,0.089523666,0.183999711,0.181100149,37,17,41,69,693,124.74,817.74,736,132.48,868.48,2135,384.3,2519.3,4640,835.2,5475.2,8204,1476.72,9680.72
4.2202E+12,A HAFEEZ,10080-77-18810-413-23,Cheif Executive Brothers Sugar Mills Limited 135,986021,0709099-4,MUHAMMAD AZEEM,1742-77-8761-413-23,0937-870260,Address : House-B-23 Near Dho Suhail Town Colony,AL MAKKA MEDICAL CORPORATION GENERAL ORDER SUPPLIER,VitalVitals Hub,MedSync Supply,HealthHaven Resources,CureCore Essentials,13-08-2020,60,38,28,75,61,21,69,17,0.083927367,0.082472396,0.127720488,0.171866577,66,23,78,20,3660,658.8,4318.8,798,143.64,941.64,1932,347.76,2279.76,1275,229.5,1504.5,7665,1379.7,9044.7
4.22011E+12,USAMA AYAZ,10080-77-18810-413-23,City Logistics Private Limited 51-B 3 City House,1140113,0709107-9,MUHAMMAD AHMAD ZAHID,1743-77-8761-413-23,093-8221581-0 4-5375860,Plot 49/C 24th Commercial Street (Golden Harvest,Al Makka Medical Store,VitalVitals Box,MedSpark Health,RxRevive Kit,HealthGuru Hub,27-08-2021,73,74,66,1,29,23,29,13,0.185856428,0.09935352,0.159946365,0.153631642,34,25,34,15,2117,381.06,2498.06,1702,306.36,2008.36,1914,344.52,2258.52,13,2.34,15.34,5746,1034.28,6780.28
4.22015E+12,SANA FARID,10080-77-18810-413-23,Comsats Institute Of Information Technology Road,1142469,0709120-6,ASAAD ZAHID,1744-77-8761-413-23,093-82215810334-0334-5375860,Shop 4 Surgicals Street Opposite. B. V. Hospital,AL MAKKA MOBILE AND GENERAL STORE,Swift Essentials,Daily Deliveries,Quick Quills,Genuine Goods,29-08-2021,85,78,88,25,11,61,73,17,0.083225441,0.064969699,0.16226103,0.061148564,12,65,85,18,935,168.3,1103.3,4758,856.44,5614.44,6424,1156.32,7580.32,425,76.5,501.5,12542,2257.56,14799.56
4.22015E+12,MUHAMMAD JAWAID,10080-77-8761-10462-23,Corporate Billing Incharge Mid City Hospital 3-A,938221,0709122-2,AAMIR ALI,1745-77-8761-413-23,"0938-272005  ,   0307-5927885",Office Of The District Education Office District,AL MAKKA MOBILE SHOP,QuranZap,VerseVoices,AL Quanta,MakkahMosaics,24-02-2020,94,17,76,31,40,30,81,29,0.134407324,0.083331599,0.076747364,0.186371756,45,32,87,34,3760,676.8,4436.8,510,91.8,601.8,6156,1108.08,7264.08,899,161.82,1060.82,11325,2038.5,13363.5
4.22017E+12,ABDUL MOMIN FAROOQI,10080-77-8761-10462-23,Cybernet House 19 Street Number. 18 Sector G-6/3,954621,0709156-7,ZIA UD DIN,1746-77-8761-413-23,"0938-273442  ,   0314-5144860",Analyst Human Resources The Agha Khan University,AL MAKKA MOTORS,Spark Motors,Highway Drive,Fuel Efficiency Hub,RoadSync Tires,02-01-2019,54,59,66,66,37,27,48,99,0.130277647,0.092031046,0.107786518,0.050680841,42,29,53,104,1998,359.64,2357.64,1593,286.74,1879.74,3168,570.24,3738.24,6534,1176.12,7710.12,13293,2392.74,15685.74
4.22011E+12,MUHAMMAD KASHIF,10080-77-8761-10462-23,D/O. M. Jamil Umer Plot 183 Road 6 Cattle Colony,1093876,0709157-5,MUHAMMAD AWAIS ZAHEER,1747-77-8761-413-23,"0938-490166  ,   0345-9289030",254 2nd Floor Panorama Centre Fatima Jinnah Road,AL MAKKA PALACE STORE,Quranic Quill,Sacred Scribes,Altars of Ink,Faithful Folios,15-09-2022,57,90,59,30,18,29,69,41,0.124922029,0.096729953,0.061212648,0.166768469,20,32,73,48,1026,184.68,1210.68,2610,469.8,3079.8,4071,732.78,4803.78,1230,221.4,1451.4,8937,1608.66,10545.66
4.22011E+12,ABDUL HAMID,10080-77-8761-413-10072,February 10 2018 Ibrahim House 97-Ii 13th Street,1065341,0709158-3,MUBARAK ALI,1748-77-8761-413-23,0946-730493-94,Showroom 7 Furqania Complex New M. A Jinnah Road,AL MAKKA PROPERTY CENTER,SpaceSync Homes,Property Sync Hub,Altura Estates Mall,Realty Connect Pro,04-02-2023,3,53,74,49,70,68,77,71,0.177591268,0.111958167,0.155611975,0.096675994,82,76,89,78,210,37.8,247.8,3604,648.72,4252.72,5698,1025.64,6723.64,3479,626.22,4105.22,12991,2338.38,15329.38
